Book,Chapter,Pericope,RefId,start,end
Jeremiah,52,The Temple Destroyed,Jeremiah  52:12-30,Jeremiah.52.12,Jeremiah.52.30
Jeremiah,52,Hope for Israel's Royal Line,Jeremiah  52:31-34,Jeremiah.52.31,Jeremiah.52.34
Lamentations,1,Sorrow in Jerusalem,Lamentations  1,Lamentations.1.1,Lamentations.1.22
Lamentations,2,God's Anger at Sin,Lamentations  2,Lamentations.2.1,Lamentations.2.22
Lamentations,3,Hope in the Lord's Faithfulness,Lamentations  3,Lamentations.3.1,Lamentations.3.66
Lamentations,4,God's Anger Satisfied,Lamentations  4,Lamentations.4.1,Lamentations.4.22
Lamentations,5,Prayer for Restoration,Lamentations  5,Lamentations.5.1,Lamentations.5.22
Ezekiel,1,A Vision of Living Beings,Ezekiel  1,Ezekiel.1.1,Ezekiel.1.28
Ezekiel,2,Ezekiel's Call and Commission,Ezekiel  2:1-3:15,Ezekiel.2.1,Ezekiel.3.15
Ezekiel,3,A Watchman for Israel,Ezekiel  3:16-27,Ezekiel.3.16,Ezekiel.3.27
Ezekiel,4,A Sign of the Coming Siege,Ezekiel  4,Ezekiel.4.1,Ezekiel.4.17
Ezekiel,5,A Sign of the Coming Judgment,Ezekiel  5,Ezekiel.5.1,Ezekiel.5.17
Ezekiel,6,Judgment against Israel's Mountains,Ezekiel  6,Ezekiel.6.1,Ezekiel.6.14
Ezekiel,7,The Coming of the End,Ezekiel  7:1-13,Ezekiel.7.1,Ezekiel.7.13
Ezekiel,7,The Desolation of Israel,Ezekiel  7:14-27,Ezekiel.7.14,Ezekiel.7.27
Ezekiel,8,Idolatry in the Temple,Ezekiel  8,Ezekiel.8.1,Ezekiel.8.18
Ezekiel,9,The Slaughter of Idolaters,Ezekiel  9,Ezekiel.9.1,Ezekiel.9.11
Ezekiel,10,The Lord's Glory Leaves the Temple,Ezekiel  10,Ezekiel.10.1,Ezekiel.10.22
Ezekiel,11,Judgment on Israel's Leaders,Ezekiel  11:1-13,Ezekiel.11.1,Ezekiel.11.13
Ezekiel,11,Hope for Exiled Israel,Ezekiel  11:14-21,Ezekiel.11.14,Ezekiel.11.21
Ezekiel,11,The Lord's Glory Leaves Jerusalem,Ezekiel  11:22-25,Ezekiel.11.22,Ezekiel.11.25
Ezekiel,12,Signs of the Coming Exile,Ezekiel  12:1-20,Ezekiel.12.1,Ezekiel.12.20
Ezekiel,12,A New Proverb for Israel,Ezekiel  12:21-28,Ezekiel.12.21,Ezekiel.12.28
Ezekiel,13,Judgment against False Prophets,Ezekiel  13:1-16,Ezekiel.13.1,Ezekiel.13.16
Ezekiel,13,Judgment against False Women Prophets,Ezekiel  13:17-23,Ezekiel.13.17,Ezekiel.13.23
Ezekiel,14,The Idolatry of Israel's Leaders,Ezekiel  14:1-11,Ezekiel.14.1,Ezekiel.14.11
Ezekiel,14,The Certainty of the Lord's Judgment,Ezekiel  14:12-23,Ezekiel.14.12,Ezekiel.14.23
Ezekiel,15,Jerusalem—a Useless Vine,Ezekiel  15,Ezekiel.15.1,Ezekiel.15.8
Ezekiel,16,Jerusalem—an Unfaithful Wife,Ezekiel  16:1-34,Ezekiel.16.1,Ezekiel.16.34
Ezekiel,16,Judgment on Jerusalem's Prostitution,Ezekiel  16:35-63,Ezekiel.16.35,Ezekiel.16.63
Ezekiel,17,A Story of Two Eagles,Ezekiel  17:1-10,Ezekiel.17.1,Ezekiel.17.10
Ezekiel,17,The Riddle Explained,Ezekiel  17:11-24,Ezekiel.17.11,Ezekiel.17.24
Ezekiel,18,The Justice of a Righteous God,Ezekiel  18,Ezekiel.18.1,Ezekiel.18.32
Ezekiel,19,A Funeral Song for Israel's Kings,Ezekiel  19,Ezekiel.19.1,Ezekiel.19.14
Ezekiel,20,The Rebellion of Israel,Ezekiel  20:1-26,Ezekiel.20.1,Ezekiel.20.26
Ezekiel,20,Judgment and Restoration,Ezekiel  20:27-44,Ezekiel.20.27,Ezekiel.20.44
Ezekiel,20,Judgment against the Negev,Ezekiel  20:45-49,Ezekiel.20.45,Ezekiel.20.49
Ezekiel,21,The Lord's Sword of Judgment,Ezekiel  21:1-17,Ezekiel.21.1,Ezekiel.21.17
Ezekiel,21,Omens for Babylon's King,Ezekiel  21:18-27,Ezekiel.21.18,Ezekiel.21.27
Ezekiel,21,A Message for the Ammonites,Ezekiel  21:28-32,Ezekiel.21.28,Ezekiel.21.32
Ezekiel,22,The Sins of Jerusalem,Ezekiel  22:1-16,Ezekiel.22.1,Ezekiel.22.16
Ezekiel,22,The Lord's Refining Furnace,Ezekiel  22:17-22,Ezekiel.22.17,Ezekiel.22.22
Ezekiel,22,The Sins of Israel's Leaders,Ezekiel  22:23-31,Ezekiel.22.23,Ezekiel.22.31
Ezekiel,23,The Adultery of Two Sisters,Ezekiel  23:1-21,Ezekiel.23.1,Ezekiel.23.21
Ezekiel,23,The Lord's Judgment of Oholibah,Ezekiel  23:22-35,Ezekiel.23.22,Ezekiel.23.35
Ezekiel,23,The Lord's Judgment on Both Sisters,Ezekiel  23:36-49,Ezekiel.23.36,Ezekiel.23.49
Ezekiel,24,The Sign of the Cooking Pot,Ezekiel  24:1-14,Ezekiel.24.1,Ezekiel.24.14
Ezekiel,24,The Death of Ezekiel's Wife,Ezekiel  24:15-27,Ezekiel.24.15,Ezekiel.24.27
Ezekiel,25,A Message for Ammon,Ezekiel  25:1-7,Ezekiel.25.1,Ezekiel.25.7
Ezekiel,25,A Message for Moab,Ezekiel  25:8-11,Ezekiel.25.8,Ezekiel.25.11
Ezekiel,25,A Message for Edom,Ezekiel  25:12-14,Ezekiel.25.12,Ezekiel.25.14
Ezekiel,25,A Message for Philistia,Ezekiel  25:15-17,Ezekiel.25.15,Ezekiel.25.17
Ezekiel,26,A Message for Tyre,Ezekiel  26:1-14,Ezekiel.26.1,Ezekiel.26.14
Ezekiel,26,The Effect of Tyre's Destruction,Ezekiel  26:15-21,Ezekiel.26.15,Ezekiel.26.21
Ezekiel,27,The End of Tyre's Glory,Ezekiel  27:1-25,Ezekiel.27.1,Ezekiel.27.25
Ezekiel,27,The Destruction of Tyre,Ezekiel  27:26-36,Ezekiel.27.26,Ezekiel.27.36
Ezekiel,28,A Message for Tyre's King,Ezekiel  28:1-19,Ezekiel.28.1,Ezekiel.28.19
Ezekiel,28,A Message for Sidon,Ezekiel  28:20-24,Ezekiel.28.20,Ezekiel.28.24
Ezekiel,28,Restoration for Israel,Ezekiel  28:25-26,Ezekiel.28.25,Ezekiel.28.26
Ezekiel,29,A Message for Egypt,Ezekiel  29:1-16,Ezekiel.29.1,Ezekiel.29.16
Ezekiel,29,Nebuchadnezzar to Conquer Egypt,Ezekiel  29:17-21,Ezekiel.29.17,Ezekiel.29.21
Ezekiel,30,A Sad Day for Egypt,Ezekiel  30:1-19,Ezekiel.30.1,Ezekiel.30.19
Ezekiel,30,The Broken Arms of Pharaoh,Ezekiel  30:20-26,Ezekiel.30.20,Ezekiel.30.26
Ezekiel,31,Egypt Compared to Fallen Assyria,Ezekiel  31,Ezekiel.31.1,Ezekiel.31.18
Ezekiel,32,A Warning for Pharaoh,Ezekiel  32:1-16,Ezekiel.32.1,Ezekiel.32.16
Ezekiel,32,Egypt Falls into the Pit,Ezekiel  32:17-32,Ezekiel.32.17,Ezekiel.32.32
Ezekiel,33,Ezekiel as Israel's Watchman,Ezekiel  33:1-9,Ezekiel.33.1,Ezekiel.33.9
Ezekiel,33,The Watchman's Message,Ezekiel  33:10-20,Ezekiel.33.10,Ezekiel.33.20
Ezekiel,33,Explanation of Jerusalem's Fall,Ezekiel  33:21-33,Ezekiel.33.21,Ezekiel.33.33
Ezekiel,34,The Shepherds of Israel,Ezekiel  34:1-10,Ezekiel.34.1,Ezekiel.34.10
Ezekiel,34,The Good Shepherd,Ezekiel  34:11-24,Ezekiel.34.11,Ezekiel.34.24
Ezekiel,34,The Lord's Covenant of Peace,Ezekiel  34:25-31,Ezekiel.34.25,Ezekiel.34.31
Ezekiel,35,A Message for Edom,Ezekiel  35,Ezekiel.35.1,Ezekiel.35.15
Ezekiel,36,Restoration for Israel,Ezekiel  36,Ezekiel.36.1,Ezekiel.36.38
Ezekiel,37,A Valley of Dry Bones,Ezekiel  37:1-14,Ezekiel.37.1,Ezekiel.37.14
Ezekiel,37,Reunion of Israel and Judah,Ezekiel  37:15-28,Ezekiel.37.15,Ezekiel.37.28
Ezekiel,38,A Message for Gog,Ezekiel  38,Ezekiel.38.1,Ezekiel.38.23
Ezekiel,39,The Slaughter of Gog's Hordes,Ezekiel  39:1-24,Ezekiel.39.1,Ezekiel.39.24
Ezekiel,39,Restoration for God's People,Ezekiel  39:25-29,Ezekiel.39.25,Ezekiel.39.29
Ezekiel,40,The New Temple Area,Ezekiel  40:1-4,Ezekiel.40.1,Ezekiel.40.4
Ezekiel,40,The East Gateway,Ezekiel  40:5-16,Ezekiel.40.5,Ezekiel.40.16
Ezekiel,40,The Outer Courtyard,Ezekiel  40:17-19,Ezekiel.40.17,Ezekiel.40.19
Ezekiel,40,The North Gateway,Ezekiel  40:20-23,Ezekiel.40.20,Ezekiel.40.23
Ezekiel,40,The South Gateway,Ezekiel  40:24-27,Ezekiel.40.24,Ezekiel.40.27
Ezekiel,40,Gateways to the Inner Courtyard,Ezekiel  40:28-37,Ezekiel.40.28,Ezekiel.40.37
Ezekiel,40,Rooms for Preparing Sacrifices,Ezekiel  40:38-43,Ezekiel.40.38,Ezekiel.40.43
Ezekiel,40,Rooms for the Priests,Ezekiel  40:44-46,Ezekiel.40.44,Ezekiel.40.46
Ezekiel,40,The Inner Courtyard and Temple,Ezekiel  40:47-41:26,Ezekiel.40.47,Ezekiel.41.26
Ezekiel,42,Rooms for the Priests,Ezekiel  42,Ezekiel.42.1,Ezekiel.42.20
Ezekiel,43,The Lord's Glory Returns,Ezekiel  43:1-12,Ezekiel.43.1,Ezekiel.43.12
Ezekiel,43,The Altar,Ezekiel  43:13-27,Ezekiel.43.13,Ezekiel.43.27
Ezekiel,44,"The Prince, Levites, and Priests",Ezekiel  44,Ezekiel.44.1,Ezekiel.44.31
Ezekiel,45,Division of the Land,Ezekiel  45:1-8,Ezekiel.45.1,Ezekiel.45.8
Ezekiel,45,Rules for the Princes,Ezekiel  45:9-12,Ezekiel.45.9,Ezekiel.45.12
Ezekiel,45,Special Offerings and Celebrations,Ezekiel  45:13-46:18,Ezekiel.45.13,Ezekiel.46.18
Ezekiel,46,The Temple Kitchens,Ezekiel  46:19-24,Ezekiel.46.19,Ezekiel.46.24
Ezekiel,47,The River of Healing,Ezekiel  47:1-12,Ezekiel.47.1,Ezekiel.47.12
Ezekiel,47,Boundaries for the Land,Ezekiel  47:13-23,Ezekiel.47.13,Ezekiel.47.23
Ezekiel,48,Division of the Land,Ezekiel  48:1-29,Ezekiel.48.1,Ezekiel.48.29
Ezekiel,48,The Gates of the City,Ezekiel  48:30-35,Ezekiel.48.30,Ezekiel.48.35
Daniel,1,Daniel in Nebuchadnezzar's Court,Daniel  1,Daniel.1.1,Daniel.1.21
Daniel,2,Nebuchadnezzar's Dream,Daniel  2:1-23,Daniel.2.1,Daniel.2.23
Daniel,2,Daniel Interprets the Dream,Daniel  2:24-45,Daniel.2.24,Daniel.2.45
Daniel,2,Nebuchadnezzar Rewards Daniel,Daniel  2:46-49,Daniel.2.46,Daniel.2.49
Daniel,3,Nebuchadnezzar's Gold Statue,Daniel  3:1-18,Daniel.3.1,Daniel.3.18
Daniel,3,The Blazing Furnace,Daniel  3:19-30,Daniel.3.19,Daniel.3.30
Daniel,4,Nebuchadnezzar's Dream about a Tree,Daniel  4:1-18,Daniel.4.1,Daniel.4.18
Daniel,4,Daniel Explains the Dream,Daniel  4:19-27,Daniel.4.19,Daniel.4.27
Daniel,4,The Dream's Fulfillment,Daniel  4:28-33,Daniel.4.28,Daniel.4.33
Daniel,4,Nebuchadnezzar Praises God,Daniel  4:34-37,Daniel.4.34,Daniel.4.37
Daniel,5,The Writing on the Wall,Daniel  5:1-12,Daniel.5.1,Daniel.5.12
Daniel,5,Daniel Explains the Writing,Daniel  5:13-31,Daniel.5.13,Daniel.5.31
Daniel,6,Daniel in the Lions' Den,Daniel  6,Daniel.6.1,Daniel.6.28
Daniel,7,Daniel's Vision of Four Beasts,Daniel  7:1-14,Daniel.7.1,Daniel.7.14
Daniel,7,The Vision Is Explained,Daniel  7:15-28,Daniel.7.15,Daniel.7.28
Daniel,8,Daniel's Vision of a Ram and Goat,Daniel  8:1-14,Daniel.8.1,Daniel.8.14
Daniel,8,Gabriel Explains the Vision,Daniel  8:15-27,Daniel.8.15,Daniel.8.27
Daniel,9,Daniel's Prayer for His People,Daniel  9:1-19,Daniel.9.1,Daniel.9.19
Daniel,9,Gabriel's Message about the Anointed One,Daniel  9:20-27,Daniel.9.20,Daniel.9.27
Daniel,10,Daniel's Vision of a Messenger,Daniel  10:1-11:1,Daniel.10.1,Daniel.11.1
Daniel,11,Kings of the South and North,Daniel  11:2-45,Daniel.11.2,Daniel.11.45
Daniel,12,The Time of the End,Daniel  12,Daniel.12.1,Daniel.12.13
Hosea,1,Hosea's Wife and Children,Hosea  1:1,Hosea.1.1,Hosea.1.1
Hosea,2,Charges against an Unfaithful Wife,Hosea  1:2-2:1,Hosea.1.2,Hosea.2.1
Hosea,2,The Lord's Love for Unfaithful Israel,Hosea  2:2-13,Hosea.2.2,Hosea.2.13
Hosea,3,Hosea's Wife Is Redeemed,Hosea  2:14-23,Hosea.2.14,Hosea.2.23
Hosea,4,The Lord's Case against Israel,Hosea  3,Hosea.3.1,Hosea.3.5
Hosea,5,The Failure of Israel's Leaders,Hosea  4,Hosea.4.1,Hosea.4.19
Hosea,6,A Call to Repentance,Hosea  5,Hosea.5.1,Hosea.5.15
Hosea,7,Israel's Love for Wickedness,Hosea  6,Hosea.6.1,Hosea.6.11
Hosea,8,Israel Harvests the Whirlwind,Hosea  7,Hosea.7.1,Hosea.7.16
Hosea,9,Hosea Announces Israel's Punishment,Hosea  8,Hosea.8.1,Hosea.8.14
Hosea,10,The Lord's Judgment against Israel,Hosea  9,Hosea.9.1,Hosea.9.17
Hosea,11,The Lord's Love for Israel,Hosea  10,Hosea.10.1,Hosea.10.15
Hosea,11,Charges against Israel and Judah,Hosea  11:1-11,Hosea.11.1,Hosea.11.11
Hosea,12,The people of Israel feed on the wind. they chase after the east wind all day ,Hosea  11:12-12:14,Hosea.11.12,Hosea.12.14
Hosea,13,The Lord's Anger against Israel,Hosea  13,Hosea.13.1,Hosea.13.16
Hosea,14,Healing for the Repentant,Hosea  14,Hosea.14.1,Hosea.14.9
Joel,1,Mourning over the Locust Plague,Joel  1:20,Joel.1.20,Joel.1.20
Joel,2,Locusts Invade like an Army,Joel  2:1-11,Joel.2.1,Joel.2.11
Joel,2,A Call to Repentance,Joel  2:12-17,Joel.2.12,Joel.2.17
Joel,2,The Lord's Promise of Restoration,Joel  2:18-27,Joel.2.18,Joel.2.27
Joel,2,The Lord's Promise of His Spirit,Joel  2:28-32,Joel.2.28,Joel.2.32
Joel,3,Judgment against Enemy Nations,Joel  3:1-16,Joel.3.1,Joel.3.16
Joel,3,Blessings for God's People,Joel  3:17-21,Joel.3.17,Joel.3.21
Amos,1,God's Judgment on Israel's Neighbors,Amos  1:1-2:3,Amos.1.1,Amos.2.3
Amos,2,God's Judgment on Judah and Israel,Amos  2:4-3:2,Amos.2.4,Amos.3.2
Amos,3,Witnesses against Guilty Israel,Amos  3:3-15,Amos.3.3,Amos.3.15
Amos,4,Israel's Failure to Learn,Amos  4,Amos.4.1,Amos.4.13
Amos,5,A Call to Repentance,Amos  5:1-17,Amos.5.1,Amos.5.17
Amos,5,Warning of Coming Judgment,Amos  5:18-6:14,Amos.5.18,Amos.6.14
Amos,7,A Vision of Locusts,Amos  7:1-3,Amos.7.1,Amos.7.3
Amos,7,A Vision of Fire,Amos  7:4-6,Amos.7.4,Amos.7.6
Amos,7,A Vision of a Plumb Line,Amos  7:7-9,Amos.7.7,Amos.7.9
Amos,7,Amos and Amaziah,Amos  7:10-17,Amos.7.10,Amos.7.17
Amos,8,A Vision of Ripe Fruit,Amos  8,Amos.8.1,Amos.8.14
Amos,9,A Vision of God at the Altar,Amos  9:1-10,Amos.9.1,Amos.9.10
Amos,9,A Promise of Restoration,Amos  9:11-15,Amos.9.11,Amos.9.15
Obadiah,1,Edom's Judgment Announced,Obadiah  1:1-9,Obadiah.1.1,Obadiah.1.9
Obadiah,1,Reasons for Edom's Punishment,Obadiah  1:10-14,Obadiah.1.10,Obadiah.1.14
Obadiah,1,"Edom Destroyed, Israel Restored",Obadiah  1:15-21,Obadiah.1.15,Obadiah.1.21
Jonah,1,Jonah Runs from the Lord,Jonah  1,Jonah.1.1,Jonah.1.17
Jonah,2,Jonah's Prayer,Jonah  2,Jonah.2.1,Jonah.2.10
Jonah,3,Jonah Goes to Nineveh,Jonah  3,Jonah.3.1,Jonah.3.10
Jonah,4,Jonah's Anger at the Lord's Mercy,Jonah  4,Jonah.4.1,Jonah.4.11
Micah,1,Grief over Samaria and Jerusalem,Micah  1:1-16,Micah.1.1,Micah.1.16
Micah,2,Judgment against Wealthy Oppressors,Micah  2:1-5,Micah.2.1,Micah.2.5
Micah,2,True and False Prophets,Micah  2:6-11,Micah.2.6,Micah.2.11
Micah,2,Hope for Restoration,Micah  2:12-13,Micah.2.12,Micah.2.13
Micah,3,Judgment against Israel's Leaders,Micah  3,Micah.3.1,Micah.3.12
Micah,4,The Lord's Future Reign,Micah  4:1-5,Micah.4.1,Micah.4.5
Micah,4,Israel's Return from Exile,Micah  4:6-5:1,Micah.4.6,Micah.5.1
Micah,5,A Ruler from Bethlehem,Micah  5:2-6,Micah.5.2,Micah.5.6
Micah,5,The Remnant Purified,Micah  5:7-15,Micah.5.7,Micah.5.15
Micah,6,The Lord's Case against Israel,Micah  6:1-8,Micah.6.1,Micah.6.8
Micah,6,Israel's Guilt and Punishment,Micah  6:9-16,Micah.6.9,Micah.6.16
Micah,7,Misery Turned to Hope,Micah  7:1-13,Micah.7.1,Micah.7.13
Micah,7,The Lord's Compassion on Israel,Micah  7:14-20,Micah.7.14,Micah.7.20
Nahum,1,The Lord's Anger against Nineveh,Nahum  1:2-15,Nahum.1.2,Nahum.1.15
Nahum,2,The Fall of Nineveh,Nahum  2,Nahum.2.1,Nahum.2.13
Nahum,3,The Lord's Judgment against Nineveh,Nahum  3,Nahum.3.1,Nahum.3.19
Habakkuk,1,Habakkuk's Complaint,Habakkuk  1:1-4,Habakkuk.1.1,Habakkuk.1.4
Habakkuk,1,The Lord's Reply,Habakkuk  1:5-11,Habakkuk.1.5,Habakkuk.1.11
Habakkuk,1,Habakkuk's Second Complaint,Habakkuk  1:12-2:1,Habakkuk.1.12,Habakkuk.2.1
Habakkuk,2,The Lord's Second Reply,Habakkuk  2:2-20,Habakkuk.2.2,Habakkuk.2.20
Habakkuk,3,Habakkuk's Prayer,Habakkuk  3,Habakkuk.3.1,Habakkuk.3.19
Zephaniah,1,Coming Judgment against Judah,Zephaniah  1:1-18,Zephaniah.1.1,Zephaniah.1.18
Zephaniah,2,A Call to Repentance,Zephaniah  2:1-3,Zephaniah.2.1,Zephaniah.2.3
Zephaniah,2,Judgment against Philistia,Zephaniah  2:4-7,Zephaniah.2.4,Zephaniah.2.7
Zephaniah,2,Judgment against Moab and Ammon,Zephaniah  2:8-11,Zephaniah.2.8,Zephaniah.2.11
Zephaniah,2,Judgment against Ethiopia and Assyria,Zephaniah  2:12-15,Zephaniah.2.12,Zephaniah.2.15
Zephaniah,3,Jerusalem's Rebellion and Redemption,Zephaniah  3,Zephaniah.3.1,Zephaniah.3.20
Haggai,1,A Call to Rebuild the Temple,Haggai  1:1-11,Haggai.1.1,Haggai.1.11
Haggai,1,Obedience to God's Call,Haggai  1:12-15,Haggai.1.12,Haggai.1.15
Haggai,2,The New Temple's Diminished Splendor,Haggai  2:1-9,Haggai.2.1,Haggai.2.9
Haggai,2,Blessings Promised for Obedience,Haggai  2:10-19,Haggai.2.10,Haggai.2.19
Haggai,2,Promises for Zerubbabel,Haggai  2:20-23,Haggai.2.20,Haggai.2.23
Zechariah,1,A Call to Return to the Lord,Zechariah  1:1-6,Zechariah.1.1,Zechariah.1.6
Zechariah,1,A Man among the Myrtle Trees,Zechariah  1:7-17,Zechariah.1.7,Zechariah.1.17
Zechariah,1,Four Horns and Four Blacksmiths,Zechariah  1:18-21,Zechariah.1.18,Zechariah.1.21
Zechariah,2,Future Prosperity of Jerusalem,Zechariah  2:1-5,Zechariah.2.1,Zechariah.2.5
Zechariah,2,The Exiles Are Called Home,Zechariah  2:6-13,Zechariah.2.6,Zechariah.2.13
Zechariah,3,Cleansing for the High Priest,Zechariah  3,Zechariah.3.1,Zechariah.3.10
Zechariah,4,A Lampstand and Two Olive Trees,Zechariah  4,Zechariah.4.1,Zechariah.4.14
Zechariah,5,A Flying Scroll,Zechariah  5:1-4,Zechariah.5.1,Zechariah.5.4
Zechariah,5,A Woman in a Basket,Zechariah  5:5-11,Zechariah.5.5,Zechariah.5.11
Zechariah,6,Four Chariots,Zechariah  6:1-8,Zechariah.6.1,Zechariah.6.8
Zechariah,6,The Crowning of Jeshua,Zechariah  6:9-15,Zechariah.6.9,Zechariah.6.15
Zechariah,7,A Call to Justice and Mercy,Zechariah  7,Zechariah.7.1,Zechariah.7.14
Zechariah,8,Promised Blessings for Jerusalem,Zechariah  8,Zechariah.8.1,Zechariah.8.23
Zechariah,9,Judgment against Israel's Enemies,Zechariah  9:1-8,Zechariah.9.1,Zechariah.9.8
Zechariah,9,Zion's Coming King,Zechariah  9:9-17,Zechariah.9.9,Zechariah.9.17
Zechariah,10,The Lord Will Restore His People,Zechariah  10:1-11:3,Zechariah.10.1,Zechariah.11.3
Zechariah,11,The Good and Evil Shepherds,Zechariah  11:4-17,Zechariah.11.4,Zechariah.11.17
Zechariah,12,Future Deliverance for Jerusalem,Zechariah  12,Zechariah.12.1,Zechariah.12.14
Zechariah,13,A Fountain of Cleansing,Zechariah  13:1-6,Zechariah.13.1,Zechariah.13.6
Zechariah,13,The Scattering of the Sheep,Zechariah  13:7-9,Zechariah.13.7,Zechariah.13.9
Zechariah,14,The Lord Will Rule the Earth,Zechariah  14,Zechariah.14.1,Zechariah.14.21
Malachi,1,The Lord's Love for Israel,Malachi  1:1-5,Malachi.1.1,Malachi.1.5
Malachi,1,Unworthy Sacrifices,Malachi  1:6-14,Malachi.1.6,Malachi.1.14
Malachi,2,A Warning to the Priests,Malachi  2:1-9,Malachi.2.1,Malachi.2.9
Malachi,2,A Call to Faithfulness,Malachi  2:10-17,Malachi.2.10,Malachi.2.17
Malachi,3,The Coming Day of Judgment,Malachi  3:1-5,Malachi.3.1,Malachi.3.5
Malachi,3,A Call to Repentance,Malachi  3:6-15,Malachi.3.6,Malachi.3.15
Malachi,3,The Lord's Promise of Mercy,Malachi  3:16-18,Malachi.3.16,Malachi.3.18
Malachi,4,The Coming Day of Judgment,Malachi  4,Malachi.4.1,Malachi.4.6
Matthew,1,The Ancestors of Jesus the Messiah,Matthew  1:1-17,Matthew.1.1,Matthew.1.17
Matthew,1,The Birth of Jesus the Messiah,Matthew  1:18-25,Matthew.1.18,Matthew.1.25
Matthew,2,Visitors from the East,Matthew  2:1-12,Matthew.2.1,Matthew.2.12
Matthew,2,The Escape to Egypt,Matthew  2:13-18,Matthew.2.13,Matthew.2.18
Matthew,2,The Return to Nazareth,Matthew  2:19-23,Matthew.2.19,Matthew.2.23
Matthew,3,John the Baptist Prepares the Way,Matthew  3:1-12,Matthew.3.1,Matthew.3.12
Matthew,3,The Baptism of Jesus,Matthew  3:13-17,Matthew.3.13,Matthew.3.17
Matthew,4,The Temptation of Jesus,Matthew  4:1-11,Matthew.4.1,Matthew.4.11
Matthew,4,The Ministry of Jesus Begins,Matthew  4:12-17,Matthew.4.12,Matthew.4.17
Matthew,4,The First Disciples,Matthew  4:18-22,Matthew.4.18,Matthew.4.22
Matthew,4,Crowds Follow Jesus,Matthew  4:23-25,Matthew.4.23,Matthew.4.25
Matthew,5,The Sermon on the Mount,Matthew  5:1-2,Matthew.5.1,Matthew.5.2
Matthew,5,The Beatitudes,Matthew  5:3-12,Matthew.5.3,Matthew.5.12
Matthew,5,Teaching about Salt and Light,Matthew  5:13-16,Matthew.5.13,Matthew.5.16
Matthew,5,Teaching about the Law,Matthew  5:17-20,Matthew.5.17,Matthew.5.20
Matthew,5,Teaching about Anger,Matthew  5:21-26,Matthew.5.21,Matthew.5.26
Matthew,5,Teaching about Adultery,Matthew  5:27-30,Matthew.5.27,Matthew.5.30
Matthew,5,Teaching about Divorce,Matthew  5:31-32,Matthew.5.31,Matthew.5.32
Matthew,5,Teaching about Vows,Matthew  5:33-37,Matthew.5.33,Matthew.5.37
Matthew,5,Teaching about Revenge,Matthew  5:38-42,Matthew.5.38,Matthew.5.42
Matthew,5,Teaching about Love for Enemies,Matthew  5:43-48,Matthew.5.43,Matthew.5.48
Matthew,6,Teaching about Giving to the Needy,Matthew  6:1-4,Matthew.6.1,Matthew.6.4
Matthew,6,Teaching about Prayer and Fasting,Matthew  6:5-18,Matthew.6.5,Matthew.6.18
Matthew,6,Teaching about Money and Possessions,Matthew  6:19-34,Matthew.6.19,Matthew.6.34
Matthew,7,Do Not Judge Others,Matthew  7:1-6,Matthew.7.1,Matthew.7.6
Matthew,7,Effective Prayer,Matthew  7:7-11,Matthew.7.7,Matthew.7.11
Matthew,7,The Golden Rule,Matthew  7:12,Matthew.7.12,Matthew.7.12
Matthew,7,The Narrow Gate,Matthew  7:13-14,Matthew.7.13,Matthew.7.14
Matthew,7,The Tree and Its Fruit,Matthew  7:15-20,Matthew.7.15,Matthew.7.20
Matthew,7,True Disciples,Matthew  7:21-23,Matthew.7.21,Matthew.7.23
Matthew,7,Building on a Solid Foundation,Matthew  7:24-29,Matthew.7.24,Matthew.7.29
Matthew,8,Jesus Heals a Man with Leprosy,Matthew  8:1-4,Matthew.8.1,Matthew.8.4
Matthew,8,The Faith of a Roman Officer,Matthew  8:5-13,Matthew.8.5,Matthew.8.13
Matthew,8,Jesus Heals Many People,Matthew  8:14-17,Matthew.8.14,Matthew.8.17
Matthew,8,The Cost of Following Jesus,Matthew  8:18-22,Matthew.8.18,Matthew.8.22
Matthew,8,Jesus Calms the Storm,Matthew  8:23-27,Matthew.8.23,Matthew.8.27
Matthew,8,Jesus Heals Two Demon-Possessed Men,Matthew  8:28-34,Matthew.8.28,Matthew.8.34
Matthew,9,Jesus Heals a Paralyzed Man,Matthew  9:1-8,Matthew.9.1,Matthew.9.8
Matthew,9,Jesus Calls Matthew,Matthew  9:9-13,Matthew.9.9,Matthew.9.13
Matthew,9,A Discussion about Fasting,Matthew  9:14-17,Matthew.9.14,Matthew.9.17
Matthew,9,Jesus Heals in Response to Faith,Matthew  9:18-26,Matthew.9.18,Matthew.9.26
Matthew,9,Jesus Heals the Blind,Matthew  9:27-34,Matthew.9.27,Matthew.9.34
Matthew,9,The Need for Workers,Matthew  9:35-38,Matthew.9.35,Matthew.9.38
Matthew,10,Jesus Sends Out the Twelve Apostles,Matthew  10,Matthew.10.1,Matthew.10.42
Matthew,11,Jesus and John the Baptist,Matthew  11:1-19,Matthew.11.1,Matthew.11.19
Matthew,11,Judgment for the Unbelievers,Matthew  11:20-24,Matthew.11.20,Matthew.11.24
Matthew,11,Jesus' Prayer of Thanksgiving,Matthew  11:25-30,Matthew.11.25,Matthew.11.30
Matthew,12,A Discussion about the Sabbath,Matthew  12:1-8,Matthew.12.1,Matthew.12.8
Matthew,12,Jesus Heals on the Sabbath,Matthew  12:9-14,Matthew.12.9,Matthew.12.14
